1.005,1.005,1.005,1.005,1.005,1.004,1.004,1.004,1.003,1.003,1.003,1.003,1.003,1.002,1.002,1.002,1.002
1.005,1.005,1.005,1.005,1.005,1.005,1.004,1.004,1.004,1.003,1.003,1.003,1.003,1.002,1.002,1.002,1.002
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003,1.003,1.003,1.003,1.002,1.002,1.002
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003,1.003,1.003,1.002,1.002,1.002,1.002
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003,1.003,1.003,1.003,1.002,1.002,1.002
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003,1.003,1.003,1.002,1.002,1.002
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003,1.003,1.003,1.003,1.002
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003,1.003,1.003,1.003
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003,1.003,1.003,1.003
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003,1.003,1.003
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003,1.003
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.005,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.005,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003,1.003,1.003
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.003,1.003,1.003,1.003,1.003
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.004
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.004,1.004,1.004,1.004
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.004,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.004,1.004
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003,1.003
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.004,1.003,1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.003,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000
1.002,1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.002,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
